Image;Accuracy
1130;0.019704433497536946
1131;0.0
1132;0.0
1133;0.6334661354581673
1134;0.0975609756097561
1135;0.0
1136;0.0
1138;0.0
1139;0.0
1140;0.6476868327402135
1141;0.0
1142;0.0
1143;0.05093833780160858
1144;0.05309734513274336
1145;0.5509433962264151
1146;0.125
1147;0.0
1148;0.0
1149;0.3037974683544304
1150;0.0
1152;0.0
1153;0.0
1154;0.5109489051094891
1155;0.0
1156;0.0
1157;0.107981220657277
1159;0.0
1160;0.6632653061224489
