Image;Accuracy
1000;0.8632075471698113
1001;0.9390243902439024
1002;-0.4915254237288136
1003;0.7276119402985075
1004;0.43478260869565216
1005;0.5182291666666666
1006;0.4099616858237548
1007;0.8885630498533724
1008;0.9879518072289156
1009;0.46645367412140576
1010;0.5784313725490197
1011;0.8387715930902111
1012;0.9296636085626911
1013;0.8837209302325582
1014;0.6020761245674741
1015;0.7905027932960894
1016;0.8357664233576643
1017;0.9794520547945206
1018;0.73568281938326
1019;0.2523076923076923
