image_file,wer,cer,br,ba,run_time
1000-receipt.jpg,1.0,0.8223938345909119,1,0,0.2554344399999877
1001-receipt.jpg,1.0,1.0,0,0,0.2676130849999936
1002-receipt.jpg,1.0,1.0,0,0,0.29515428700000257
1003-receipt.jpg,1.0,0.9538461565971375,1,0,0.2798357009999961
1004-receipt.jpg,1.0,1.0,0,0,0.262814757000001
1005-receipt.jpg,1.0,1.0,0,0,0.28830736899999465
1006-receipt.jpg,1.0,1.0,0,0,0.14758495700002072
1007-receipt.jpg,1.0,1.0,0,0,0.2576355979999789
1008-receipt.jpg,1.0,1.0,0,0,0.2658217959999831
1009-receipt.jpg,1.0,1.0,0,0,0.17099361600000407
1010-receipt.jpg,1.0,1.0,0,0,0.2677677979999942
1011-receipt.jpg,1.0,1.0,0,0,0.2793842940000104
1012-receipt.jpg,1.0,0.940446674823761,1,0,0.19912400699999466
1013-receipt.jpg,1.0,1.0,0,0,0.24368850699997324
1014-receipt.jpg,0.984375,0.9375,1,0,0.26791905899997914
1015-receipt.jpg,1.0,1.0,0,0,0.2771114500000067
1016-receipt.jpg,0.9852941036224365,0.9794721603393555,1,0,0.27382124999999746
1017-receipt.jpg,1.0,1.0,0,0,0.2436237290000065
1018-receipt.jpg,1.0,1.0,0,0,0.28785791399999994
1019-receipt.jpg,1.0,1.0,0,0,0.18280324100001621
1020-receipt.jpg,1.0,0.9757709503173828,1,0,0.2612639129999934
1021-receipt.jpg,1.0,1.0,0,0,0.2596113009999783
1022-receipt.jpg,1.0,1.0,0,0,0.28133281199998805
1023-receipt.jpg,1.0,1.0,0,0,0.2804878649999978
1024-receipt.jpg,1.0,1.0,0,0,0.2551350370000023
1026-receipt.jpg,1.0,1.0,0,0,0.28522803600000657
1027-receipt.jpg,1.0,0.9007633328437805,1,0,0.2721258480000017
1028-receipt.jpg,1.0,1.0,0,0,0.19064612899998679
1029-receipt.jpg,0.9722222089767456,0.8894230723381042,1,0,0.27197264700001256
1030-receipt.jpg,1.0,1.0,0,0,0.1793216270000073
1031-receipt.jpg,1.0,0.9880383014678955,1,0,0.2591664390000119
1032-receipt.jpg,0.9821428656578064,0.9345454573631287,1,0,0.2754443780000031
1033-receipt.jpg,1.0,1.0,0,0,0.27208985100000405
1035-receipt.jpg,1.0,1.0,0,0,0.26824982799999475
1036-receipt.jpg,1.0,1.0,0,0,0.2787635330000171
1037-receipt.jpg,1.0,1.0,0,0,0.287159513000006
1038-receipt.jpg,1.0,1.0,0,0,0.2565551239999877
1039-receipt.jpg,1.0,1.0,0,0,0.291326325
1040-receipt.jpg,1.0,1.0,0,0,0.2726807020000024
1042-receipt.jpg,1.0,1.0,0,0,0.2723654520000025
1043-receipt.jpg,1.0,1.0,0,0,0.27473471600001176
1044-receipt.jpg,1.0,1.0,0,0,0.1417418650000002
1045-receipt.jpg,1.0,1.0,0,0,0.18522483899999997
1046-receipt.jpg,1.0,0.9523809552192688,1,0,0.27003575599999863
1047-receipt.jpg,1.0,1.0,0,0,0.28045264399997905
1048-receipt.jpg,1.0,1.0,0,0,0.2791915020000033
1049-receipt.jpg,1.0,1.0,0,0,0.2641064009999923
1050-receipt.jpg,1.0,1.0,0,0,0.2598181870000076
1051-receipt.jpg,1.0,1.0,0,0,0.276155923999994
1052-receipt.jpg,1.0,1.0,0,0,0.1931402490000096
1053-receipt.jpg,1.0,1.0,0,0,0.17995915899999204
1054-receipt.jpg,1.0,1.0,0,0,0.27011611899999366
1055-receipt.jpg,1.0,1.0,0,0,0.27706575099998076
1056-receipt.jpg,1.0,1.0,0,0,0.2618558050000104
1057-receipt.jpg,1.0,1.0,0,0,0.27083834399999773
1058-receipt.jpg,0.5396825671195984,0.47948718070983887,1,0,0.29382078300000103
1059-receipt.jpg,0.9777777791023254,0.92277991771698,1,0,0.2649114010000062
1060-receipt.jpg,1.0,1.0,0,0,0.28431133399999453
1061-receipt.jpg,1.0,1.0,0,0,0.26562853299998324
1062-receipt.jpg,1.0,1.0,0,0,0.17592335599999842
1064-receipt.jpg,1.0,1.0,0,0,0.2799237479999874
1065-receipt.jpg,1.0,1.0,0,0,0.26460656599999766
1066-receipt.jpg,1.0,1.0,0,0,0.25853517799998826
1067-receipt.jpg,1.0,0.9590643048286438,1,0,0.2545812319999925
1068-receipt.jpg,1.0,1.0,0,0,0.17472320000001673
1069-receipt.jpg,1.0,1.0,0,0,0.2805800559999909
1070-receipt.jpg,1.0,1.0,0,0,0.24503153300000236
1071-receipt.jpg,1.0,1.0,0,0,0.2644317939999894
1072-receipt.jpg,1.0,1.0,0,0,0.28225053400001343
1073-receipt.jpg,1.0,1.0,0,0,0.19205971300002034
1074-receipt.jpg,1.0,1.0,0,0,0.27170925800001555
1075-receipt.jpg,1.0,1.0,0,0,0.30680642699999794
1076-receipt.jpg,1.0,1.0,0,0,0.2736269560000153
1077-receipt.jpg,1.0,0.9679803252220154,1,0,0.26990005000001815
1078-receipt.jpg,1.0,1.0,0,0,0.27985187599998085
1079-receipt.jpg,1.0,1.0,0,0,0.2700624400000038
1080-receipt.jpg,0.9848484992980957,0.9275000095367432,1,0,0.2669103960000143
1081-receipt.jpg,1.0,1.0,0,0,0.2621058189999985
1082-receipt.jpg,1.0,0.9217877388000488,1,0,0.28775535900001614
1083-receipt.jpg,1.0,0.9868708848953247,1,0,0.2665002710000124
1084-receipt.jpg,1.0,0.970370352268219,1,0,0.26463042599999653
1085-receipt.jpg,1.0,0.944767415523529,1,0,0.28012975400000073
1086-receipt.jpg,1.0,1.0,0,0,0.2623754840000174
1087-receipt.jpg,1.0,1.0,0,0,0.14159484499998598
1088-receipt.jpg,1.0,1.0,0,0,0.29228342000001817
1089-receipt.jpg,1.0,1.0,0,0,0.26895568800000547
1090-receipt.jpg,1.0,1.0,0,0,0.28487598299997785
1091-receipt.jpg,1.0,1.0,0,0,0.270543932999999
1092-receipt.jpg,1.0,1.0,0,0,0.28013242599999444
1093-receipt.jpg,1.0,1.0,0,0,0.26711542499998586
1094-receipt.jpg,0.7254902124404907,0.52173912525177,1,0,0.285075422999995
1095-receipt.jpg,1.0,1.0,0,0,0.271969710999997
1096-receipt.jpg,1.0,1.0,0,0,0.2941758340000149
1097-receipt.jpg,1.0,1.0,0,0,0.2659612829999958
1098-receipt.jpg,1.0,1.0,0,0,0.27460392499997965
1099-receipt.jpg,1.0,1.0,0,0,0.263497435000005
1100-receipt.jpg,1.0,1.0,0,0,0.2660124149999774
1101-receipt.jpg,1.0,0.8214285969734192,1,0,0.2795227359999899
1102-receipt.jpg,1.0,0.9335442781448364,1,0,0.2671215869999912
1103-receipt.jpg,1.0,0.9518716335296631,1,0,0.26935837599998536
1104-receipt.jpg,1.0,1.0,0,0,0.2970116729999859
1105-receipt.jpg,1.0,0.9433106780052185,1,0,0.26705533599999853
1106-receipt.jpg,1.0,0.9931350350379944,1,0,0.26935139800002617
1107-receipt.jpg,1.0,1.0,0,0,0.26995874599998615
1108-receipt.jpg,1.0,1.0,0,0,0.1825089650000109
1110-receipt.jpg,1.0,1.0,0,0,0.2922643929999822
1111-receipt.jpg,1.0,1.0,0,0,0.2686292589999937
1112-receipt.jpg,0.9811320900917053,0.90625,1,0,0.2628650179999852
1113-receipt.jpg,1.0,1.0,0,0,0.239565118999991
1114-receipt.jpg,1.0,1.0,0,0,0.13745851500002004
1115-receipt.jpg,1.0,1.0,0,0,0.26815099400002396
1116-receipt.jpg,1.0,1.0,0,0,0.2548563410000213
1117-receipt.jpg,1.0,0.9570552110671997,1,0,0.27917797700001756
1118-receipt.jpg,1.0,1.0,0,0,0.18256252100002257
1119-receipt.jpg,1.0,1.0,0,0,0.27392123999999285
1120-receipt.jpg,1.0,1.0,0,0,0.27210798900000555
1121-receipt.jpg,1.0,1.0,0,0,0.2715818799999852
1122-receipt.jpg,1.0,1.0,0,0,0.17880951000000778
1123-receipt.jpg,1.0,1.0,0,0,0.2516764799999862
1124-receipt.jpg,1.0,0.973809540271759,1,0,0.2713083509999876
1125-receipt.jpg,1.0,1.0,0,0,0.25676730099999645
1126-receipt.jpg,1.0,1.0,0,0,0.2827455299999997
1127-receipt.jpg,1.0,1.0,0,0,0.28123126099998785
